event_id,name_clean,url,starts_at,start_year,start_month,start_dow,start_hour,season,is_weekend,holiday,category,city,price,is_free,ad_budget,capacity,lead_days,registrations,participants
1110804,Как повысить результативность переговоров с помощью психологических навыков?,https://didenkolegal.timepad.ru/event/1110804/,2019-11-08T19:00:00+0300,2019,11,4,16,autumn,0,0,Бизнес,Новосибирск,2200,0,7907,60,17,45,40
1110979,Всероссийская олимпиада  «Символы России. Спортивные достижения»,https://samodb.timepad.ru/event/1110979/,2019-11-07T10:00:00+0300,2019,11,3,7,autumn,0,0,Искусство и культура,Омск,0,1,12275,67,9,75,56
1111018,Занятие по маджонгу,https://klub-turnirnogo-madzhonga.timepad.ru/event/1111018/,2019-11-07T19:00:00+0300,2019,11,3,16,autumn,0,0,Интеллектуальные игры,Москва,450,0,7684,49,38,38,34
1111184,БЕСПЛАТНО! Джокер. Акварельный портрет - мастер-класс Анны Ивановой,https://enterclass.timepad.ru/event/1111184/,2019-11-07T00:00:00+0300,2019,11,2,21,autumn,0,0,Хобби и творчество,Санкт-Петербург,700,0,1886,27,23,25,22
1111262,Открытый мир. Творческая встреча с Медеей Ясониди,https://permoperaballet.timepad.ru/event/1111262/,2019-11-10T16:00:00+0300,2019,11,6,13,autumn,1,0,Искусство и культура,Москва,350,0,14758,186,26,134,121
1111412,Вебинар. 10 правил успешного прохождения собеседования в международной компании,https://step-by-step.timepad.ru/event/1111412/,2019-08-17T19:00:00+0300,2019,8,5,16,summer,1,0,Иностранные языки,Казань,0,1,1794,19,32,28,16
1111703,ГОРМОНАЛЬНАЯ ЙОГА С АЛИНОЙ БЕЛОУСОВОЙ,https://abrau-yoga-events.timepad.ru/event/1111703/,2019-11-08T00:00:00+0300,2019,11,3,21,autumn,0,0,Красота и здоровье,Санкт-Петербург,400,0,3717,63,29,50,42
1111712,Hyper Port,https://hyperport.timepad.ru/event/1111712/,2019-10-25T00:00:00+0300,2019,10,3,21,autumn,0,0,Выставки,Москва,400,0,20112,310,24,223,206
1111718,100% стипендия на программы бакалавриата в Saint Louis University!,https://intellectual.timepad.ru/event/1111718/,2019-11-07T10:00:00+0300,2019,11,3,7,autumn,0,0,Другие события,Москва,0,1,6370,80,24,69,52
1111809,"Семинар ""Контент-маркетинг и управление репутацией в сети""",https://bibs39.timepad.ru/event/1111809/,2019-11-08T18:20:00+0300,2019,11,4,15,autumn,0,0,Бизнес,Новосибирск,2100,0,7473,43,19,40,33
1111819,Saraswati packers and movers,https://saraswati-packers.timepad.ru/event/1111819/,2019-11-01T01:30:00+0300,2019,10,3,22,autumn,0,0,Бизнес,Москва,0,1,4753,55,20,64,38
1111927,Йога 23 с Александром Багрием,https://abrau-yoga-events.timepad.ru/event/1111927/,2019-11-08T00:00:00+0300,2019,11,3,21,autumn,0,0,Красота и здоровье,Другие,350,0,3447,34,12,30,28
1111999,ХАТХА ЙОГА ДЛЯ НАЧИНАЮЩИХ И ПРОДОЛЖАЮЩИХ С НАТАЛЬЕЙ ЯНЧУК,https://abrau-yoga-events.timepad.ru/event/1111999/,2019-11-08T00:00:00+0300,2019,11,3,21,autumn,0,0,Красота и здоровье,Новосибирск,0,1,5115,51,17,70,41
1112020,Экскурсия по торговому дому Пассаж с подарком!,https://nevskiy-passazh.timepad.ru/event/1112020/,2019-11-09T12:45:00+0300,2019,11,5,9,autumn,1,0,Экскурсии и путешествия,Санкт-Петербург,950,0,4911,38,68,32,26
1112825,Пробное,https://gbou-shkola-2057.timepad.ru/event/1112825/,2019-11-10T17:00:00+0300,2019,11,6,14,autumn,1,0,Другие события,Новосибирск,300,0,5338,46,17,43,39
1114147,Физико-математическая олимпиада МИЭТ - 2019/2020,https://miet-olimp.timepad.ru/event/1114147/,2019-11-11T00:00:00+0300,2019,11,6,21,autumn,0,0,Другие события,Москва,0,1,10583,96,52,121,69
1115500,Бизнес-Завтрак «Защита бизнеса при проверках и информационных атаках»,https://ksk-group.timepad.ru/event/1115500/,2019-11-12T09:45:00+0300,2019,11,1,6,autumn,0,0,Бизнес,Другие,0,1,2953,24,38,35,21
1115522,"Кинотеатр «Иллюзион». Кинопоказ «Наутилус», 1990 год",https://gosfilmofond-org.timepad.ru/event/1115522/,2019-11-12T18:30:00+0300,2019,11,1,15,autumn,0,0,Кино,Казань,200,0,5830,62,52,49,41
1115550,Встреча с иностранными путешественниками сообщества Couchsurfing (коучсерфинг),https://berrycow.timepad.ru/event/1115550/,2019-11-12T20:30:00+0300,2019,11,1,17,autumn,0,0,Иностранные языки,Другие,350,0,2189,15,18,11,10
1115613,Арьян Дингсте: «Открытый город»,https://hsedesignspb.timepad.ru/event/1115613/,2019-11-13T18:00:00+0300,2019,11,2,15,autumn,0,0,Искусство и культура,Москва,550,0,17280,119,39,108,98
1116891,Акварель-2019,https://vztushino.timepad.ru/event/1116891/,2019-11-08T11:00:00+0300,2019,11,4,8,autumn,0,0,Выставки,Казань,150,0,13632,113,64,103,93
1117070,"Абонемент ""ВЕСНА 2020""",https://smartchel.timepad.ru/event/1117070/,2019-11-15T00:00:00+0300,2019,11,3,21,autumn,0,0,Для детей,Казань,450,0,3132,38,15,33,27
1117156,"Совещание - круглый стол производителей изделий из оцинкованного и окрашенного проката (сэндвич-панелей, профнастила, металлочерепицы и других профилей)",https://arss-event.timepad.ru/event/1117156/,2019-11-13T10:30:00+0300,2019,11,2,7,autumn,0,0,Другие события,Другие,300,0,2352,26,24,20,17
1117158,Definition of Customer Support: What KPIs You Should Be Tracking for Success?,https://mpsltd.timepad.ru/event/1117158/,2019-11-13T00:00:00+0300,2019,11,1,21,autumn,0,0,ИТ и интернет,Новосибирск,450,0,7638,43,48,38,34
1117199,"Запись практической конференции Налоговая среда 2020: налоговое планирование и контроль, система снижения налоговых рисков",https://redcontour.timepad.ru/event/1117199/,2019-11-13T09:00:00+0300,2019,11,2,6,autumn,0,0,Бизнес,Казань,0,1,4089,41,25,36,27
1117275,"MBA для школьников ""Азбука Успеха"". Уровень 1",https://jpride.timepad.ru/event/1117275/,2019-10-27T10:00:00+0300,2019,10,6,7,autumn,1,0,Для детей,Москва,800,0,8483,52,25,39,35
1117729,РОЖДЕСТВЕНСКАЯ РАСПРОДАЖА,https://interior-school.timepad.ru/event/1117729/,2019-12-27T00:00:00+0300,2019,12,3,21,winter,0,0,Искусство и культура,Санкт-Петербург,0,1,19011,100,8,115,82
1118980,Мастер-класс Екатерины Егоровой,https://garagemca.timepad.ru/event/1118980/,2019-11-16T16:00:00+0300,2019,11,5,13,autumn,1,0,Искусство и культура,Екатеринбург,250,0,16368,118,8,93,75
1118994,Лайфхаки и ляпы (Медиа четверг),https://tsit-lider.timepad.ru/event/1118994/,2019-11-16T17:30:00+0300,2019,11,5,14,autumn,1,0,Для детей,Санкт-Петербург,750,0,7880,60,35,45,38
1119783,"Мастер-класс ""Семь ошибок планирования, и как их избежать""",https://iteam-event.timepad.ru/event/1119783/,2019-11-15T00:00:00+0300,2019,11,3,21,autumn,0,0,Бизнес,Москва,2850,0,4680,63,16,48,41
1119786,«Что такое право?»,https://spblpr.timepad.ru/event/1119786/,2019-11-16T19:00:00+0300,2019,11,5,16,autumn,1,0,Гражданские проекты,Другие,100,0,7793,59,45,46,40
1119810,"Как за 1,5 года стать лидером на рынке, кишащем конкурентами",https://cybermarketing-org.timepad.ru/event/1119810/,2019-11-04T12:00:00+0300,2019,11,0,9,autumn,0,1,Бизнес,Другие,0,1,4629,21,29,27,16
1119906,Запись вебинара «Как грамотно применять валютное законодательство»,https://shkola-ved.timepad.ru/event/1119906/,2019-11-15T00:00:00+0300,2019,11,3,21,autumn,0,0,Бизнес,Москва,0,1,7357,81,29,103,69
1119951,"Семинар ""Управление эмоциями""",https://centerofaromatherapyiris.timepad.ru/event/1119951/,2019-11-18T18:30:00+0300,2019,11,0,15,autumn,0,0,Психология и самопознание,Екатеринбург,0,1,2374,21,11,28,18
1120002,Стипендия от University of South Florida с поступлением в январе 2020г.,https://intellectual.timepad.ru/event/1120002/,2019-11-15T10:00:00+0300,2019,11,4,7,autumn,0,0,Образование за рубежом,Москва,0,1,4346,52,23,62,35
1120054,"Выставка режиссера Дениса Мустафина ""Удаление""",https://fabrika-events.timepad.ru/event/1120054/,2019-11-12T12:00:00+0300,2019,11,1,9,autumn,0,0,Выставки,Другие,0,1,9657,129,59,132,88
1120075,Марафон-тренинг,https://evgenyayurchenkova.timepad.ru/event/1120075/,2019-11-17T00:00:00+0300,2019,11,5,21,autumn,1,0,Психология и самопознание,Москва,0,1,7195,76,23,116,66
1120094,Индивидуально целевая диагностика Рёдораку (диагностика функционального состояния организма с оздоровительным сеансом). Андрей Тетеревятников,https://centeralternativ.timepad.ru/event/1120094/,2019-11-16T12:00:00+0300,2019,11,5,9,autumn,1,0,Красота и здоровье,Омск,0,1,5776,48,16,66,39
1120227,"Живой Тренинг - Игра ""ДЕНЕЖНЫЙ ПОТОК"" в Ярославле",https://bestteam.timepad.ru/event/1120227/,2019-11-17T14:00:00+0300,2019,11,6,11,autumn,1,0,Бизнес,Другие,0,1,5605,57,31,53,39
1120276,"Сеанс красоты ""Эстетика """,https://shkola-massazha.timepad.ru/event/1120276/,2019-11-15T00:00:00+0300,2019,11,3,21,autumn,0,0,Красота и здоровье,Другие,350,0,4710,39,17,33,29
1120339,Трансформационная игра,https://summerbeautyday.timepad.ru/event/1120339/,2019-11-17T17:00:00+0300,2019,11,6,14,autumn,1,0,Психология и самопознание,Москва,1250,0,3709,52,26,41,34
1120480,"Встреча женского клуба ""GIRLBOSS""",https://girlbossclub.timepad.ru/event/1120480/,2019-11-21T19:00:00+0300,2019,11,3,16,autumn,0,0,Красота и здоровье,Другие,250,0,4630,30,18,24,22
1120490,Мастер-класс Здоровая спина,https://dmitriy-filipenin.timepad.ru/event/1120490/,2019-11-17T13:00:00+0300,2019,11,6,10,autumn,1,0,Красота и здоровье,Москва,0,1,9164,63,24,97,54
1120556,And action!.. Актёрское мастерство для начинающих.,https://ametrine.timepad.ru/event/1120556/,2019-11-29T19:30:00+0300,2019,11,4,16,autumn,0,0,Театры,Москва,1200,0,23779,201,58,185,154
1120850,ТЕЛЕФОННОЕ ИНТЕРНЕТ-КОНСУЛЬТИРОВАНИЕ  (интенсивный тренинг навыков),https://institut-konsultativnoy-p.timepad.ru/event/1120850/,2019-11-17T11:00:00+0300,2019,11,6,8,autumn,1,0,Психология и самопознание,Екатеринбург,500,0,4735,30,26,24,22
1121065,How to Prepare for the Brief with Your Software Development Team,https://mpsltd.timepad.ru/event/1121065/,2019-11-18T00:00:00+0300,2019,11,6,21,autumn,0,0,ИТ и интернет,Санкт-Петербург,450,0,6991,77,32,62,54
1121137,3 недели ежедневного английского всего за 3500!,https://queens-english.timepad.ru/event/1121137/,2019-11-18T17:00:00+0300,2019,11,0,14,autumn,0,0,Иностранные языки,Другие,300,0,1171,14,29,11,9
1121360,"Как понять себя и мир? Журнал ""НОЖ""",https://izdatelstvo-ast-event.timepad.ru/event/1121360/,2019-11-18T19:30:00+0300,2019,11,0,16,autumn,0,0,Психология и самопознание,Другие,550,0,2296,17,30,15,13
1121449,Экскурсия по торговому дому Пассаж с подарком!,https://nevskiy-passazh.timepad.ru/event/1121449/,2019-11-16T12:45:00+0300,2019,11,5,9,autumn,1,0,Экскурсии и путешествия,Санкт-Петербург,0,1,6392,47,28,52,37
